time,adaptivity_time,dt,memory,num_elems,num_past_events,reinit_solutions_time,reinit_systems_time,sink_average,sink_integral,sink_rate_average,solution_average,solution_integral,solve_time,total_time
0.05922400721669,4.40354,0.0012645619493515,2986766336,41356,5,5.709548,0.077775,0.89999999982543,0.89999999982544,11.739419120038,14.698530540465,14.698530540465,2.216999,16.031395
0.06022400721669,4.821542,0.001,2989199360,42718,6,6.255817,0.085861,0.89999999982543,0.89999999982544,11.310515993372,17.687220023891,17.687220023891,2.340765,17.356541
0.061413763393971,5.282692,0.0011897561772811,2991632384,41356,6,6.796321,0.093405,0.89999999982543,0.89999999982544,10.985677059746,17.672477010241,17.672477010241,2.457244,18.696975
0.062413763393971,5.700375,0.001,2992713728,42721,7,7.327372,0.101304,0.89999999982543,0.89999999982544,10.854810156509,20.661622199547,20.661622199547,2.585775,20.014755
0.064413763393971,6.160323,0.002,2994335744,41356,7,7.890065,0.108822,0.89999999982543,0.89999999982544,10.902430108401,20.638150242851,20.638150242852,2.703718,21.37907
0.068413763393971,6.162889,0.004,2994606080,41356,7,7.890065,0.108822,0.89999999982543,0.89999999982544,11.002635642434,20.594139700283,20.594139700283,2.823213,21.566744
0.076413763393971,6.165393,0.008,2994606080,41356,7,7.890065,0.108822,0.89999999982543,0.89999999982544,10.4927453517,20.51019773747,20.510197737471,2.943399,21.755136
0.092413763393971,6.167895,0.016,2994606080,41356,7,7.890065,0.108822,0.89999999982543,0.89999999982544,9.1869313573878,20.363206835752,20.363206835752,3.064659,21.944558
0.10290916224756,6.170386,0.010495398853593,2994606080,41356,7,7.890065,0.108822,0.89999999982543,0.89999999982544,8.4745597332326,20.274262951243,20.274262951243,3.185489,22.133616
0.10390916224756,6.588512,0.001,2994876416,42712,8,8.416548,0.116821,0.89999999982543,0.89999999982544,8.4081812469895,23.26585476939,23.265854769391,3.313513,23.448575
0.10590916224756,7.051446,0.002,2996768768,41356,8,9.070164,0.124389,0.89999999982543,0.89999999982544,8.2822825143557,23.247558479945,23.247558479945,3.431437,24.910797
0.10990916224756,7.053993,0.004,2996768768,41356,8,9.070164,0.124389,0.89999999982543,0.89999999982544,8.060235557952,23.215317537714,23.215317537715,3.550901,25.098383
0.11790916224756,7.056468,0.008,2996768768,41356,8,9.070164,0.124389,0.89999999982543,0.89999999982544,7.7335888724969,23.153448826734,23.153448826735,3.672337,25.288132
0.13390916224756,7.058952,0.016,2996768768,41356,8,9.070164,0.124389,0.89999999982543,0.89999999982544,7.4069693962989,23.034937316393,23.034937316394,3.793442,25.477381
0.13438643917923,7.061432,0.00047727693166788,2996768768,41356,8,9.070164,0.124389,0.89999999982543,0.89999999982544,7.3975131814673,23.031406654,23.031406654,3.907229,25.659523
0.13538643917923,7.477963,0.001,2998120448,42712,9,9.60155,0.13255,0.89999999982543,0.89999999982544,7.378921599335,26.024027731808,26.024027731808,4.040409,26.986372
0.13738643917923,7.939034,0.002,2998661120,41356,9,10.273923,0.140125,0.89999999982543,0.89999999982544,7.3462993615791,26.007664761723,26.007664761724,4.158724,28.466185
0.14138643917923,7.941507,0.004,2998661120,41356,9,10.273923,0.140125,0.89999999982543,0.89999999982544,7.2968731085513,25.978477269289,25.978477269289,4.277804,28.65307
0.14938643917923,7.943993,0.008,2998661120,41356,9,10.273923,0.140125,0.89999999982543,0.89999999982544,7.2482508704686,25.920491262325,25.920491262325,4.399279,28.843251
0.16538643917923,7.946482,0.016,2998661120,41356,9,10.273923,0.140125,0.89999999982543,0.89999999982544,7.2726583192628,25.804128729216,25.804128729217,4.521241,29.033389
0.19372264742633,7.948999,0.028336208247102,2998661120,41356,9,10.273923,0.140125,0.89999999982543,0.89999999982544,7.4244948818767,25.593746696114,25.593746696114,4.643471,29.223631
0.19472264742633,8.368463,0.001,3003256832,42721,10,10.821379,0.147984,0.89999999982543,0.89999999982544,7.4299768044764,28.586316718796,28.586316718796,4.77252,30.566447
